id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,local_code
7023,09FL,small_airport,Sunnybreeze Airport,27.055599212646500,-81.97059631347660,60,NA,US,US-FL,Arcadia,no,09FL,09FL
7024,09GA,small_airport,Sunbelt Strip,31.120995,-83.67063,230,NA,US,US-GA,Moultrie,no,09GA,09GA
7025,09I,seaplane_base,International Falls Seaplane Base,48.60580062866210,-93.37079620361330,1110,NA,US,US-MN,International Falls,no,09I,09I
7026,09IA,small_airport,Skydive Iowa Airport,41.74580001831060,-92.4093017578125,820,NA,US,US-IA,Brooklyn,no,09IA,09IA
7027,09ID,small_airport,Taylor Ranch Landing Area Airport,45.10390090942380,-114.8550033569340,3835,NA,US,US-ID,Moscow,no,09ID,09ID
7028,09II,small_airport,Gibbons Field,38.44729995727540,-86.44499969482420,880,NA,US,US-IN,Valeene,no,09II,09II
7029,09IL,closed,Silver Cross Hospital Heliport,41.536183,-88.052279,610,NA,US,US-IL,Joliet,no,,
7030,09IN,small_airport,Gordon Airport,41.12089920043950,-85.42500305175780,850,NA,US,US-IN,Columbia City,no,09IN,09IN
7031,09IS,heliport,Swedish American Heliport,42.26499938964840,-89.07430267333980,874,NA,US,US-IL,Rockford,no,09IS,09IS
7032,09KS,small_airport,Coffman Airport,38.707000732421900,-95.13829803466800,970,NA,US,US-KS,Wellsville,no,09KS,09KS
7033,09KY,heliport,Baptist Hospital East Heliport,38.23899841308590,-85.63939666748050,531,NA,US,US-KY,Louisville,no,09KY,09KY
7034,09LA,heliport,Era Helicopters Fourchon Helibase Heliport,29.123300552368200,-90.20169830322270,2,NA,US,US-LA,Grand Isle,no,09LA,09LA
7035,09LL,small_airport,Pine Hill Airport,42.468101501464800,-88.74320220947270,1000,NA,US,US-IL,Capron,no,09LL,09LL
7036,09LS,heliport,West Feliciana Sheriff's Office Heliport,30.824399948120100,-91.38459777832030,181,NA,US,US-LA,St Francisville,no,09LS,09LS
7037,09MA,small_airport,Kallander Field,42.304298400878900,-71.50589752197270,403,NA,US,US-MA,Southborough,no,09MA,09MA
7038,09ME,small_airport,Perrotti Skyranch Airfield,43.34080123901370,-70.85469818115230,260,NA,US,US-ME,Berwick,no,09ME,09ME
7039,09MI,heliport,Michigan National Guard Headquarters Heliport,42.708099365234400,-84.56079864501950,842,NA,US,US-MI,Lansing,no,09MI,09MI
7040,09MN,small_airport,W Johnson Field,44.779998779296900,-95.6635971069336,1060,NA,US,US-MN,Hazel Run,no,09MN,09MN
7041,09MO,small_airport,Hogue Farm Airport,37.37839889526370,-93.36329650878910,1210,NA,US,US-MO,Willard,no,09MO,09MO
7042,09N,small_airport,Airhaven Airport,41.83259963989260,-73.8759994506836,450,NA,US,US-NY,Staatsburg,no,09N,09N
7043,09NC,small_airport,William Irving Lewis Airport,35.32929992675780,-79.02999877929690,310,NA,US,US-NC,Broadway,no,09NC,09NC
7044,09NE,small_airport,Summer Hill Farm Airport,41.33330154418950,-96.193603515625,1250,NA,US,US-NE,Bennington,no,09NE,09NE
7045,09NJ,heliport,Stonebridge Farm Helistop,40.65370178222660,-74.6865005493164,100,NA,US,US-NJ,Somerville,no,09NJ,09NJ
324843,09NR,small_airport,Dakota Air Ranch Airport,35.650122,-79.650311,561,NA,US,US-NC,Ramseur,no,09NR,09NR
7046,09NY,heliport,Spring Lake Fire Department Heliport,41.92890167236330,-74.04889678955080,254,NA,US,US-NY,Kingston,no,09NY,09NY
7047,09OK,small_airport,Ragtime Aerodrome,36.35449981689450,-95.86389923095700,700,NA,US,US-OK,Collinsville,no,09OK,09OK
7048,09OR,heliport,Mid-Columbia Medical Center Heliport,45.587235,-121.163827,487,NA,US,US-OR,The Dalles,no,09OR,09OR
7049,09PA,small_airport,Eagle Field,40.82699966430660,-77.98809814453130,1780,NA,US,US-PA,Port Matilda,no,09PA,09PA
7050,09PN,heliport,Hundley Residence Heliport,40.5620002746582,-75.1427001953125,480,NA,US,US-PA,Kintersville,no,09PN,09PN
7051,09S,small_airport,Sullivan Lake State Airport,48.84090042114260,-117.28399658203100,2614,NA,US,US-WA,Metaline Falls,no,09S,09S
14580,09TA,small_airport,Lazy G Bar Ranch Airport,33.282101,-97.497002,923,NA,US,US-TX,Decatur,no,,09T
7052,09TE,small_airport,Running M Ranch Airport,32.26679992675780,-97.86699676513670,787,NA,US,US-TX,Glen Rose,no,09TE,09TE
7053,09TN,heliport,Univ of Tennessee Medical Center Heliport,35.94169998168950,-83.94400024414060,924,NA,US,US-TN,Knoxville,no,09TN,09TN
7054,09TS,small_airport,Pitcock Rosillos Mountain Ranch Airport,29.48240089416500,-103.16500091552700,3100,NA,US,US-TX,Marathon,no,09TS,09TS
7055,09TX,small_airport,Smokey Mtn Ranch Airport,30.739099502563500,-102.02400207519500,2522,NA,US,US-TX,Sheffield,no,09TX,09TX
7056,09VA,small_airport,Alum Ridge STOLport,36.97650146484380,-80.493896484375,2375,NA,US,US-VA,Floyd,no,09VA,09VA
7057,09VG,heliport,Augusta Medical Center Heliport,38.09080123901370,-78.98500061035160,1390,NA,US,US-VA,Fishersville,no,09VG,09VG
7058,09W,heliport,South Capitol Street Heliport,38.86869812011720,-77.00749969482420,10,NA,US,US-DC,Washington,no,09W,09W
7059,09WA,heliport,Holy Family Hospital Heliport,47.71039962768560,-117.40699768066400,2081,NA,US,US-WA,Spokane,no,09WA,09WA
7060,09WI,small_airport,Parkway Farm Strip,44.00360107421880,-91.30760192871090,705,NA,US,US-WI,Holmen,no,09WI,09WI
7061,09XS,heliport,Baptist Medical Center Heliport,29.433000564575200,-98.49220275878910,710,NA,US,US-TX,San Antonio,no,09XS,09XS
7062,09Y,seaplane_base,Wipline Seaplane Base,44.81660079956060,-93.0155029296875,687,NA,US,US-MN,Inver Grove Hgts,no,09Y,09Y
322435,0AA6,heliport,Big Salmon Heliport,59.403055,-136.013611,292,NA,US,US-AK,Haines,no,0AA6,0AA6
325323,0AA7,small_airport,Kalifonsky Meadows Airport,60.491537,-151.2352525,65,NA,US,US-AK,Kenai,no,0AA7,0AA7
7063,0AK,small_airport,Pilot Station Airport,61.934601,-162.899994,305,NA,US,US-AK,Pilot Station,yes,,0AK
7064,0AK0,small_airport,Scotts Airport,64.39250183105470,-146.86199951171900,800,NA,US,US-AK,North Pole,no,0AK0,0AK0
7065,0AK1,small_airport,Anderson Lake Airport,61.61690139770510,-149.32200622558600,463,NA,US,US-AK,Wasilla,no,0AK1,0AK1
45273,0AK2,small_airport,Yentna Bend Strip,61.725556,-150.678611,81,NA,US,US-AK,Willow,no,0AK2,0AK2
7066,0AK3,small_airport,Parker Lake Airport,62.0359001159668,-150.49400329589800,250,NA,US,US-AK,Montana Creek,no,0AK3,0AK3
7067,0AK5,small_airport,Young Creek Airport,61.355352,-142.731832,1580,NA,US,US-AK,May Creek,no,0AK5,0AK5
7068,0AK6,small_airport,Victory Airport,61.80339813232420,-147.94400024414100,1800,NA,US,US-AK,Victory Bible Camp,no,0AK6,0AK6
7069,0AK7,small_airport,Bradley Lake Hydroelectri Project Airstrip,59.776100158691400,-150.95899963378900,18,NA,US,US-AK,Homer,no,0AK7,0AK7
7070,0AK8,closed,Pollux Heliport,64.895835,-147.497501,515,NA,US,US-AK,North Pole,no,,
7071,0AK9,small_airport,Falcon Lake Strip,61.33259963989260,-150.0590057373050,110,NA,US,US-AK,Point Mackenzie,no,0AK9,0AK9
7072,0AL0,heliport,Huntsville Field,34.68840026855470,-86.58889770507810,619,NA,US,US-AL,Huntsville,no,0AL0,0AL0
7073,0AL1,small_airport,Resort Airport,30.443899154663100,-87.65689849853520,97,NA,US,US-AL,Foley,no,0AL1,0AL1
7074,0AL2,heliport,Clay County Hospital Heliport,33.275001525878900,-85.83329772949220,1040,NA,US,US-AL,Ashland,no,0AL2,0AL2
7075,0AL3,heliport,Hospital Pad Heliport,31.430599212646500,-86.94029998779300,295,NA,US,US-AL,Evergreen,no,0AL3,0AL3
7076,0AL4,heliport,Dekalb Regional Medical Center Heliport,34.442141,-85.755793,870,NA,US,US-AL,Fort Payne,no,0AL4,0AL4
7077,0AL5,small_airport,Flomaton Airport,31.03219985961910,-87.25279998779300,247,NA,US,US-AL,Flomaton,no,0AL5,0AL5
7078,0AL6,heliport,D.W. Mcmillian Memorial Hospital Heliport,31.127199172973600,-87.07330322265630,155,NA,US,US-AL,Brewton,no,0AL6,0AL6
7079,0AL7,heliport,Gadsden Regl Medical Center Heliport,34.00830078125,-85.96530151367190,621,NA,US,US-AL,Gadsden,no,0AL7,0AL7
7080,0AL8,heliport,Brookwood Medical Center Heliport,33.46390151977540,-86.77310180664060,763,NA,US,US-AL,Birmingham,no,0AL8,0AL8
7081,0AL9,small_airport,Wilson Creek Airport,34.849998474121100,-87.63249969482420,590,NA,US,US-AL,Florence,no,0AL9,0AL9
7082,0AR0,heliport,Smh Heliport,36.18149948120120,-94.13710021972660,1352,NA,US,US-AR,Springdale,no,0AR0,0AR0
7083,0AR1,closed,Hooterville South Airport,35.0947,-93.202003,370,NA,US,US-AR,Centerville,no,,
7084,0AR2,small_airport,Mission Field-Marotti Memorial Airport,35.26679992675780,-90.35009765625,217,NA,US,US-AR,Crawfordsville,no,0AR2,0AR2
7085,0AR3,closed,Taylor's Air Strip,35.898998,-93.261001,2160,NA,US,US-AR,Deer,no,,
7086,0AR4,heliport,Ozarks Community Hospital Heliport,36.40929,-94.46005,1251,NA,US,US-AR,Gravette,no,0AR4,0AR4
7087,0AR5,heliport,Rgnl Medical Center Heliport,35.83620071411130,-90.70179748535160,382,NA,US,US-AR,Jonesboro,no,0AR5,0AR5
7088,0AR6,heliport,Ami National Park Medical Center Heliport,34.48149871826170,-93.03099822998050,547,NA,US,US-AR,Hot Springs,no,0AR6,0AR6
7089,0AR7,closed,Yancopin Airport,33.9501,-91.181198,150,NA,US,US-AR,Watson,no,,
7090,0AR8,heliport,Howard Memorial Hospital Heliport,33.95009994506840,-93.85209655761720,549,NA,US,US-AR,Nashville,no,0AR8,0AR8
7091,0AR9,heliport,Eureka Springs Hospital Heliport,36.40010070800780,-93.74349975585940,1540,NA,US,US-AR,Eureka Springs,no,0AR9,0AR9
7092,0AZ0,heliport,Arizona Heart Hospital Heliport,33.481187,-112.03976,1161,NA,US,US-AZ,Phoenix,no,0AZ0,0AZ0
7093,0AZ1,closed,Taylor Field,32.302114,-111.32412,2130,NA,US,US-AZ,Marana,no,,
7094,0AZ2,small_airport,Western Sky Airport,33.778166,-113.640625,1930,NA,US,US-AZ,Salome,no,0AZ2,0AZ2
7095,0AZ4,small_airport,Flying Bucket Ranch Airport,32.9822998046875,-112.28700256347700,1505,NA,US,US-AZ,Mobile,no,0AZ4,0AZ4
7096,0AZ5,small_airport,Castle Well Airport,33.865944,-112.603265,2080,NA,US,US-AZ,Morristown,no,0AZ5,0AZ5
7097,0AZ6,heliport,St Joseph's Hospital Heliport,33.482963,-112.079301,1213,NA,US,US-AZ,Phoenix,no,0AZ6,0AZ6
7098,0AZ7,heliport,Sunstate Heliport,33.445318,-111.964567,1180,NA,US,US-AZ,Phoenix,no,0AZ7,0AZ7
7099,0B2,small_airport,Brewer Airport,44.76369857788090,-68.7677993774414,124,NA,US,US-ME,Brewer,no,0B2,0B2
7100,0B7,small_airport,Warren-Sugarbush Airport,44.1166992188,-72.8271026611,1470,NA,US,US-VT,Warren,no,0B7,0B7
7101,0C1,small_airport,Triple R Airport,39.48780059814450,-94.78050231933590,1000,NA,US,US-MO,Dearborn,no,0C1,0C1
7102,0C2,small_airport,Hinckley Airport,41.77090072631840,-88.70339965820310,760,NA,US,US-IL,Hinckley,no,0C2,0C2
7103,0C5,small_airport,Canadian Lakes Airport,43.57640075683590,-85.28060150146480,960,NA,US,US-MI,Mecosta,no,0C5,0C5
7104,0C7,small_airport,Grandpas' Farm Mendota Airport,41.521999,-89.132599,727,NA,US,US-IL,Mendota,no,IL22,IL22
7105,0C8,small_airport,Cushing Field Ltd Airport,41.519500732421900,-88.60559844970700,640,NA,US,US-IL,Newark,no,0C8,0C8
7106,0C9,heliport,Coach & Paddock Heliport,40.63819885253910,-74.97570037841800,320,NA,US,US-NJ,Clinton,no,0C9,0C9
7107,0CA0,closed,Drew Medical Center Heliport,33.923302,-118.241997,180,NA,US,US-CA,Los Angeles,no,,
7108,0CA1,closed,Northside Airpark,34.9883003235,-120.458000183,190,NA,US,US-CA,Santa Maria,no,,
7109,0CA2,heliport,VA Greater Los Angeles Health Care Center Heliport,34.049778,-118.456257,294,NA,US,US-CA,Los Angeles,no,0CA2,0CA2
7110,0CA3,small_airport,Crawford Airport,34.587501525878900,-120.01300048828100,570,NA,US,US-CA,Santa Ynez,no,0CA3,0CA3
7111,0CA4,small_airport,Shepherd Farm Airport,34.6222,-120.065002,660,NA,US,US-CA,Santa Ynez,no,0CA4,0CA4
7112,0CA5,small_airport,Hoffman Private Airport,33.14310073852540,-116.74500274658200,3100,NA,US,US-CA,Santa Ysabel,no,0CA5,0CA5
7113,0CA6,small_airport,Emory Ranch Airport,32.7494444,-116.0161111,480,NA,US,US-CA,Ocotillo,no,0CA6,0CA6
7114,0CA7,heliport,Boeing Seal Beach (Rooftop) Heliport,33.7569999695,-118.087997437,158,NA,US,US-CA,Seal Beach,no,0CA7,0CA7
7115,0CA8,small_airport,Ward Ranch Airport,33.4277992249,-116.843002319,2500,NA,US,US-CA,Aguanga,no,0CA8,0CA8
7116,0CA9,small_airport,Blech Ranch Airport,35.5950012207,-120.338996887,1140,NA,US,US-CA,Shandon,no,0CA9,0CA9
7117,0CD0,heliport,Delta County Memorial Hospital Heliport,38.745155,-108.047973,5000,NA,US,US-CO,Delta,no,0CD0,0CD0
7118,0CD1,heliport,Colorado Plains Medical Center Heliport,40.2610917,-103.7963389,4356,NA,US,US-CO,Fort Morgan,no,0CD1,0CD1
7119,0CD2,small_airport,Foxx Valley Airport,38.652500152600000,-104.23400116,5800,NA,US,US-CO,Yoder,no,0CD2,0CD2
7120,0CD3,heliport,Branch's Heliport,40.3479995728,-104.527999878,4635,NA,US,US-CO,Kersey,no,0CD3,0CD3
7121,0CD4,heliport,Kauffman Heliport,40.1463012695,-104.887001038,5120,NA,US,US-CO,Denver,no,0CD4,0CD4
7122,0CD5,small_airport,Pinon Canyon Airport,37.490501403800000,-104.143997192,5686,NA,US,US-CO,Trinidad,no,0CD5,0CD5
7123,0CD6,heliport,Exempla Good Samaritan Heliport,39.971698761,-105.084999084,5204,NA,US,US-CO,Lafayette,no,0CD6,0CD6
7124,0CD7,small_airport,Fox Hole Airport,40.004699707,-105.071998596,5135,NA,US,US-CO,Lafayette,no,0CD7,0CD7
7125,0CD8,heliport,Prowers Medical Center Heliport,38.0710983276,-102.60900116,3575,NA,US,US-CO,Lamar,no,0CD8,0CD8
7126,0CD9,heliport,Swedish S.W. Medical Heliport,39.603099823,-105.091003418,5563,NA,US,US-CO,Littleton,no,0CD9,0CD9
7127,0CL0,small_airport,Yosemite Hidden Lake Ranch Airport,37.11800003050000,-119.913002014,500,NA,US,US-CA,Raymond,no,0CL0,0CL0
7128,0CL1,small_airport,Krey Field Airport,34.5694007874,-117.555999756,3042,NA,US,US-CA,Adelanto,no,0CL1,0CL1
7129,0CL2,heliport,Parking Lot Heliport,32.593898773200000,-117.084999084,,NA,US,US-CA,Chula Vista,no,0CL2,0CL2
7130,0CL3,small_airport,John Nichol's Field Airport,32.633098602300000,-116.892997742,490,NA,US,US-CA,Chula Vista,no,0CL3,0CL3
7131,0CL4,heliport,Glen Fed Heliport,34.157179,-118.254637,770,NA,US,US-CA,Glendale,no,0CL4,0CL4
7132,0CL5,heliport,The Atrium Heliport,33.6706008911,-117.858001709,46,NA,US,US-CA,Irvine,no,0CL5,0CL5
7133,0CL6,small_airport,Bohunk's Airpark,34.694698333700000,-118.282997131,2410,NA,US,US-CA,Lancaster,no,0CL6,0CL6
7134,0CL7,heliport,Good Samaritan Hospital Heliport,34.054901,-118.264967,473,NA,US,US-CA,Los Angeles,no,0CL7,0CL7
7135,0CL8,small_airport,Tera Ultralightport,35.5913009644,-117.634002686,2510,NA,US,US-CA,Ridgecrest,no,0CL8,0CL8
7136,0CL9,heliport,Sce San Jacinto Valley Service Center Heliport,33.741100311300000,-117.151000977,1482,NA,US,US-CA,Romoland,no,0CL9,0CL9
322308,0CN1,small_airport,Fiorini Ranch Airport,37.452178,-120.764758,140,NA,US,US-CA,Delhi,no,0CN1,0CN1
324643,0CN2,small_airport,Sutter Butte Dusters Airport,39.228622,-121.688265,67,NA,US,US-CA,Live Oak,no,0CN2,0CN2
7137,0CO0,heliport,Longmont United Hospital Heliport,40.178901672400000,-105.125999451,5047,NA,US,US-CO,Longmont,no,0CO0,0CO0
7138,0CO1,small_airport,Dave's Airport,40.0332984924,-105.124000549,5170,NA,US,US-CO,Louisville,no,0CO1,0CO1
7139,0CO2,small_airport,Crested Butte Airpark,38.851918,-106.928341,8980,NA,US,US-CO,Crested Butte,no,0CO2,0CO2
7140,0CO3,closed,Greggs Nr 1 Airport,39.8894,-104.544997,5373,NA,US,US-CO,Bennett,no,,
7141,0CO4,heliport,Geo-Seis Helicopters Heliport,40.5899009705,-105.04599762,4935,NA,US,US-CO,Fort Collins,no,0CO4,0CO4
7142,0CO5,small_airport,Chenoweth Airport,39.8333015442,-103.589996338,4697,NA,US,US-CO,Last Chance,no,0CO5,0CO5
7143,0CO6,small_airport,Flying M & M Ranch Airport,38.2193984985,-108.212997437,8000,NA,US,US-CO,Norwood,no,0CO6,0CO6
7144,0CO7,heliport,Century Helicopters Heliport,40.5854988098,-105.040000916,4935,NA,US,US-CO,Fort Collins,no,0CO7,0CO7
7145,0CO8,small_airport,Cartwheel Airport,40.2083015442,-105.013000488,5010,NA,US,US-CO,Mead,no,0CO8,0CO8
7146,0CO9,small_airport,Van Treese Airport,37.6582984924,-106.033996582,7613,NA,US,US-CO,Monte Vista,no,0CO9,0CO9
7147,0CT0,heliport,Sharon Hospital Heliport,41.8811988831,-73.48100280760000,640,NA,US,US-CT,Sharon,no,0CT0,0CT0
7148,0CT1,heliport,Bristol-Myers Squibb Company Heliport,41.484798431396500,-72.7562026977539,350,NA,US,US-CT,Wallingford,no,0CT1,0CT1
7149,0CT2,heliport,Windham Hospital Heliport,41.71699905395510,-72.22589874267580,330,NA,US,US-CT,Willimantic,no,0CT2,0CT2
7150,0CT3,heliport,N B G H Heliport,41.661598205566400,-72.78790283203130,431,NA,US,US-CT,New Britain,no,0CT3,0CT3
7151,0CT4,heliport,Burke Heliport,41.50619888305660,-72.9397964477539,400,NA,US,US-CT,Prospect,no,0CT4,0CT4
7152,0CT5,heliport,St Francis Hospital Heliport,41.77450180053710,-72.6989974975586,184,NA,US,US-CT,Hartford,no,0CT5,0CT5
7153,0CT6,heliport,Middletown Heliport,41.5968017578125,-72.70449829101560,113,NA,US,US-CT,Middletown,no,0CT6,0CT6
7154,0CT7,heliport,Bridgeport Hospital Heliport,41.18840026855470,-73.16619873046880,80,NA,US,US-CT,Bridgeport,no,0CT7,0CT7
7155,0CT8,heliport,Danbury Hospital Heliport,41.405601501464800,-73.4447021484375,510,NA,US,US-CT,Danbury,no,0CT8,0CT8
7156,0CT9,heliport,Hartford Hospital Heliport,41.75450134277340,-72.67870330810550,211,NA,US,US-CT,Hartford,no,0CT9,0CT9
7157,0D6,small_airport,Wilber Municipal Airport,40.474998474121100,-96.98780059814450,1400,NA,US,US-NE,Wilber,no,0D6,0D6
7158,0D7,small_airport,Ada Airport,40.79059982299810,-83.8291015625,949,NA,US,US-OH,Ada,no,0D7,0D7
315634,0D9,small_airport,Air Park North,44.958,-84.9587,1170,NA,US,US-MI,Alba,no,MI30,MI30
7159,0E+00,small_airport,Corydon Airport,40.75450134277340,-93.24130249023440,1020,NA,US,US-IA,Corydon,no,0E+00,0E+00
7160,0FA0,heliport,Doral Resort & Country Club Heliport,25.81290054321290,-80.33889770507810,6,NA,US,US-FL,Miami,no,0FA0,0FA0
7161,0FA1,small_airport,Ott's Landing Airport,27.3039,-81.880403,65,NA,US,US-FL,Arcadia,no,0FA1,0FA1
45349,0FA2,heliport,Doctors Memorial Hospital #2 Heliport,30.119753,-83.592732,57,NA,US,US-FL,Perry,no,0FA2,0FA2
320961,0FA5,seaplane_base,Briley Farm Seaplane Base,28.5727778,-81.6286111,66,NA,US,US-FL,Oakland,no,0FA5,0FA5
7162,0FD0,small_airport,The 2A Ranch Airport,29.2675,-81.230103,40,NA,US,US-FL,Ormond Beach,no,0FD0,0FD0
7163,0FD1,heliport,Panhandle Helicopter Llc Heliport,30.214099884,-85.8722000122,20,NA,US,US-FL,Panama City Beach,no,0FD1,0FD1
7164,0FD2,heliport,Dolphin Stadium Heliport,25.9599926383,-80.23700259630000,8,NA,US,US-FL,Miami,no,0FD2,0FD2
7165,0FD3,small_airport,Dugger Field,30.496400833129900,-86.09380340576170,70,NA,US,US-FL,Freeport,no,0FD3,0FD3
7166,0FD4,heliport,Cloverleaf Farms Ii Inc. Heliport,29.3614006042,-82.2081985474,100,NA,US,US-FL,Reddick,no,0FD4,0FD4
7167,0FD5,small_airport,Breezy Knoll Airport,30.820199966430700,-86.34439849853520,235,NA,US,US-FL,Defuniak Springs,no,0FD5,0FD5
7168,0FD6,seaplane_base,Fulton Seaplane Base,27.907499313354500,-80.48639678955080,,NA,US,US-FL,Sebastian,no,0FD6,0FD6
7169,0FD9,small_airport,Joy Farms Airport,30.652099609375,-86.1093978881836,290,NA,US,US-FL,Defuniak Springs,no,0FD9,0FD9
7170,0FL0,small_airport,Harper's Fly-In Ranch Airport,26.730600357055700,-81.16390228271480,30,NA,US,US-FL,Clewiston,no,0FL0,0FL0
7171,0FL1,closed,Thompson Airfield,29.983299,-82.835602,110,NA,US,US-FL,Branford,no,,
7172,0FL2,seaplane_base,Alligator Drink Seaplane Base,28.787799835205100,-81.16419982910160,19,NA,US,US-FL,Geneva,no,0FL2,0FL2
7173,0FL3,heliport,Old Town Ems Heliport,29.602800369262700,-82.98169708251950,25,NA,US,US-FL,Old Town,no,0FL3,0FL3
7174,0FL4,heliport,Jackson Heliport,30.704999923706100,-85.37830352783200,110,NA,US,US-FL,Alford,no,0FL4,0FL4
7175,0FL5,seaplane_base,Lake Conway South Seaplane Base,28.458599090576200,-81.34970092773440,80,NA,US,US-FL,Belle Isle,no,0FL5,0FL5
7176,0FL6,closed,Stanchester Airport,27.805901,-82.140098,94,NA,US,US-FL,Lithia,no,,
7177,0FL7,heliport,Wcpx Tv-6 Heliport,28.610300064086900,-81.41940307617190,114,NA,US,US-FL,Orlando,no,0FL7,0FL7
7178,0FL8,seaplane_base,Gary Gale Seaplane Base,30.193899154663100,-81.68190002441410,,NA,US,US-FL,Jacksonville,no,0FL8,0FL8
7179,0FL9,small_airport,Mc Daniel Ranch Inc. Airport,26.3938999176,-81.0231018066,18,NA,US,US-FL,Clewiston,no,0FL9,0FL9
7180,0G0,small_airport,North Buffalo Suburban Airport,43.103199,-78.7033,588,NA,US,US-NY,Lockport,no,K0G0,0G0
7181,0G5,seaplane_base,Grand Marais/Cook County Seaplane Base,47.8263,-90.3835,1635,NA,US,US-MN,Grand Marais,no,0G5,0G5
7182,0GA0,small_airport,Halls Flying Ranch Airport,33.356201171875,-84.36710357666020,800,NA,US,US-GA,Hampton,no,0GA0,0GA0
7183,0GA1,small_airport,Mustang Field,34.477901458740200,-82.89710235595700,693,NA,US,US-GA,Hartwell,no,0GA1,0GA1
7184,0GA2,small_airport,"Airnautique, Inc. Airport",34.377899169921900,-82.9457015991211,720,NA,US,US-GA,Hartwell,no,0GA2,0GA2
7185,0GA3,small_airport,Ayresouth Airport,33.77009963989260,-85.06079864501950,1287,NA,US,US-GA,Temple,no,0GA3,0GA3
7186,0GA4,small_airport,Paradise Falls Airport,33.812901,-83.505699,736,NA,US,US-GA,Good Hope,no,,
7187,0GA5,heliport,Big Canoe Heliport,34.45479965209960,-84.28910064697270,1475,NA,US,US-GA,Jasper,no,0GA5,0GA5
7188,0GA6,small_airport,Sunset Strip,33.7333984375,-83.81880187988280,780,NA,US,US-GA,Jersey,no,0GA6,0GA6
7189,0GA7,closed,Hickory Level Airfield,33.683399,-84.999901,1080,NA,US,US-GA,Carrollton,no,,
7190,0GA8,small_airport,Paso Fino Farm Airport,30.887100219726600,-83.41600036621090,200,NA,US,US-GA,Valdosta,no,0GA8,0GA8
7191,0GA9,small_airport,Roberta Industrial Park Airport,32.71390151977540,-84.02749633789060,505,NA,US,US-GA,Roberta,no,0GA9,0GA9
7192,0GE0,small_airport,Pinewood Airport,33.782100677490200,-84.80079650878910,1085,NA,US,US-GA,Douglasville,no,0GE0,0GE0
7193,0GE1,small_airport,Crystal Lake Airpark,31.66550064086910,-83.44709777832030,327,NA,US,US-GA,Irwinville,no,0GE1,0GE1
7194,0GE3,small_airport,Lookout Mountain Airport,34.904701232910200,-85.45970153808590,563,NA,US,US-GA,Trenton,no,0GE3,0GE3
7195,0GE4,small_airport,Pecan Patch Airstrip,33.33140182495120,-84.2667007446289,860,NA,US,US-GA,Sunnyside,no,0GE4,0GE4
7196,0GE5,small_airport,Mountain Airpark,34.561798095703100,-83.7135009765625,1438,NA,US,US-GA,Cleveland,no,0GE5,0GE5
7197,0GE7,small_airport,Carpenter Airport,33.520301818847700,-82.37249755859380,450,NA,US,US-GA,Appling,no,0GE7,0GE7
7198,0GE9,small_airport,Pegasus Ranch Airport,32.69390106201170,-81.79859924316410,230,NA,US,US-GA,Rocky Ford,no,0GE9,0GE9
7199,0H7,small_airport,Kahoka Municipal Airport,40.421600341796900,-91.706298828125,700,NA,US,US-MO,Kahoka,no,0H7,0H7
7200,0I2,small_airport,Brazil Clay County Airport,39.47669982910160,-87.09970092773440,645,NA,US,US-IN,Brazil,no,0I2,0I2
7201,0IA0,heliport,Knoxville Area Community Hospital Heliport,41.316898345947300,-93.09600067138670,927,NA,US,US-IA,Knoxville,no,0IA0,0IA0
7202,0IA1,heliport,St Anthony Regional Hospital Heliport,42.05830001831060,-94.86830139160160,1300,NA,US,US-IA,Carroll,no,0IA1,0IA1
7203,0IA2,heliport,Audubon County Memorial Hospital Heliport,41.71549987792970,-94.9385986328125,1320,NA,US,US-IA,Audubon,no,0IA2,0IA2
7204,0IA3,small_airport,Hawkeye Airport,42.43470001220700,-92.3280029296875,883,NA,US,US-IA,Waterloo,no,0IA3,0IA3
7205,0IA4,small_airport,Sharar Field,41.03340148925780,-91.05010223388670,700,NA,US,US-IA,Mediapolis,no,0IA4,0IA4
7206,0IA5,small_airport,Moore Private Airport,40.87220001220700,-93.26270294189450,1060,NA,US,US-IA,Millerton,no,0IA5,0IA5
7207,0IA6,small_airport,Rinehart Airport,41.659698486328100,-92.28990173339840,920,NA,US,US-IA,Victor,no,0IA6,0IA6
7208,0IA7,heliport,Cromwell Heliport,41.03889846801760,-94.46690368652340,1300,NA,US,US-IA,Cromwell,no,0IA7,0IA7
7209,0IA8,small_airport,Hannen Airport,42.22800064086910,-91.7509994506836,925,NA,US,US-IA,Center Point,no,0IA8,0IA8
7210,0IA9,heliport,Army Reserve Heliport,40.83340072631840,-91.30010223388670,725,NA,US,US-IA,Middleton,no,0IA9,0IA9
7211,0ID0,small_airport,South Fork Ranch Airport,43.60639953613280,-115.10700225830100,4861,NA,US,US-ID,Featherville,no,0ID0,0ID0
7212,0ID1,small_airport,Ziggy's Airport,42.64120101928710,-114.6050033569340,3225,NA,US,US-ID,Filer,no,0ID1,0ID1
7213,0ID2,small_airport,Flying Joseph Ranch Airport,44.442901611300000,-113.773002625,5600,NA,US,US-ID,May,no,0ID2,0ID2
